pgs_id,performance_id,sampleset_id,cohort,cohort_note,cohort_name,n_individuals,n_cases,auc,ci_lower,ci_upper,eta,eta_ci_lower,eta_ci_upper,se,weight,weight_share,distance_from_pooled,weight_times_distance,Q_contribution
PGS001336,PPM009168,PSS007618,Non-white British,non-white British ancestry,UKB,24905,954,0.80561,0.79545,0.81577,1.4217333040615316,1.358095547875841,1.487947475478822,0.03312549173545434,911.3292972914245,0.2726051307244831,-0.018726596299923237,-17.066095846669235,0.3195898873363714
PGS001336,PPM009170,PSS007620,White British,white British ancestry,UKB,67425,2471,0.80961,0.80348,0.81573,1.4474780502659899,1.4081880864658998,1.487681344510752,0.02027889235838066,2431.7086523959124,0.7273948692755169,0.007018149904534976,17.06609584666925,0.11977241893708652
